node_1,node_2,edge
jack maine,édith piaf,"Inspiration for Jack's music, as Édith Piaf is mentioned in a tribute performance at a drag bar that Jack attends."
jack maine,ally,Performed together on stage and formed a romantic relationship.
bobby,jack maine,"Older half-brother and primary support of Jack's music career. Conflict arises when Bobby sells the land where Jack grew up, causing a confrontation."
rez,ally,"Offers Ally a contract, causing tension between her and Jack as he is still focused on their tour together."
édith piaf,ally,"Inspiration for Ally's music career, as she mentions Édith Piaf during a conversation with Jack."
jack maine,forty-three-year-old,Specific age of the character is given.
ally,rez,"Rez offers Ally a contract and refocuses her away from country music towards pop music, causing some initial visible distress in Ally but later support from Jack."
jack,alcohol,Jack is too drunk to notice something and misses one of Ally's performances. He also passes out drunk in public and recovers at George 'Noodles' Stone's home.
ally,new image and music,"Jack criticizes Ally's new image and music, as her success appears to be outpacing his recent decline in popularity during their argument."
jack,roy orbison,A still-inebriated Jack performs a tribute to Roy Orbison at the Grammy Awards.
jack,hearing problems,Jack mentions having hearing problems due to something during his rehab stay.
jack,suicide attempt,Jack discloses to his counselor that he tried to commit suicide at age 12 while in rehab.
lorenzo,jack,Lorenzo berates a still-inebriated and semi-conscious Jack during Ally's Grammy Awards acceptance speech.
jack,suicide,"two months prior, Jack discloses to his counselor that he tried to commit suicide at age 12. Jack ultimately hangs himself in their garage."
jack,hearing problems,Jack mentions to his counselor that he has hearing problems due to progressively worsening tinnitus.
jack,tearfully apologizes,Jack tearfully apologizes to Ally for his behavior.
ally,european tour,"Ally asks Rez to bring Jack on her European tour, but Rez refuses, prompting Ally to cancel the remainder of the tour."
rez,jack,Rez confronts Jack and accuses him of nearly ruining Ally's career.
rez,embarrassing,Rez states that it is 'embarrassing' that she is married to Jack and how he will certainly relapse again.
ally,record label,"Ally lies to Jack and tells him that her record label has canceled her tour, so she can focus on her second album."
jack,concert,"Jack promises he will come to Ally's concert that night, but after Ally leaves, he hangs himself in their garage."
ally,tribute,"After Jack's suicide, Ally sings a song about her love for Jack as a tribute to him, introducing herself for the first time as Ally Maine."
jack,song,"A flashback reveals Jack working on a song about his love for Ally, which he never finished writing."
