node_1,node_2,edge
shahida,"sultanpur, azad kashmir","Lives in the picturesque hills of Sultanpur, Azad Kashmir"
shahida,hill,Accidentally falls off a hill and gets stuck for a day due to disability
search party,shahida,Organised to search for Shahida when she didn't return home by the end of the day
nizamuddin auliya shrine,shahida,"Visited to bring peace and happiness, restore speech"
razia,nizamuddin auliya shrine,Travels to visit the holy shrine with Shahida
razia,ex-armyman father,Mother takes it upon herself to travel to India as father is unsure of getting a visa
shahida,sheep,Shahida notices a sheep stuck in a pit right outside the train and goes outside to help it.
train,shahida,Shahida is left behind on the return journey when the train restarts before she can return to her mother.
razia,train,Razia's daughter boards a freight train after being left behind on the return journey.
freight train,shahida,Shahida boards a freight train but is eventually left behind and goes in the reverse-path direction.
kurukshetra,shahida,"The freight train stops in Kurukshetra, where Razia notices her daughter is missing and stops the train."
policemen,shahida,Policemen are appointed to look for Shahida around the track where she was lost.
parents,shahida,Razia and her husband pray that their daughter is safe since they cannot find her due to her being in a different place.
munni,pawan kumar chaturvedi,"Munni, a mute stranger, was found by Pawan Kumar Chaturvedi at a religious celebration. He invited her to have a meal with him and called her Munni. When Munni finished the food and continued following him, Pawan believed that Lord Hanuman would take Munni home if she stayed in front of his temple. After Munni still didn't stop following him, Pawan brought her to the police station but since she couldn't tell them any details about her parents, they could only wait for someone to file a missing complaint. As Munni needed a place to stay until her parents were found, Pawan took her in and asked her to call him Mama if she ever talked in the future."
pawan kumar chaturvedi,munni,"After finding Munni at a religious celebration, Pawan Kumar Chaturvedi named her Munni and believed that Lord Hanuman would take her home if she stayed in front of his temple. As Munni continued following him, Pawan brought her to the police station but since she couldn't tell them any details about her parents, they could only wait for someone to file a missing complaint. As Munni needed a place to stay until her parents were found, Pawan took her in and asked her to call him Mama if she ever talked in the future."
munni,delhi,"As Pawan Kumar Chaturvedi was taking Munni, a mute stranger, to his home in Delhi, he asked her to nod if she knew what city her parents were in. All the passengers on the bus helped him but none of them named cities outside of India."
pawan kumar chaturvedi,munni,"As Pawan Kumar Chaturvedi was taking Munni, a mute stranger, to his home in Delhi, he named different Indian cities and asked her to nod if she knew what city her parents were in. All the passengers on the bus helped him but none of them named cities outside of India."
munni,hanuman,"When Pawan Kumar Chaturvedi found Munni, a mute stranger, at a religious celebration, he believed that Lord Hanuman would take Munni home if she stayed in front of his temple."
pawan kumar chaturvedi,munni,"When Pawan Kumar Chaturvedi found Munni, a mute stranger, at a religious celebration, he named her Munni and believed that Lord Hanuman would take Munni home if she stayed in front of his temple."
munni,police station,"When Munni still didn't stop following Pawan Kumar Chaturvedi, he brought her to the police station but since she couldn't tell them any details about her parents, they could only wait for someone to file a missing complaint."
pawan,lord hanuman,Pawan was a true devotee of Lord Hanuman and refused to cheat or lie during his final examination in high school.
pawan,high school,Pawan attended high school and could not pass the final examination on his initial attempts.
pawan,friends,Pawan's friends cheated during their final examinations in high school.
rasika,pawan,Rasika offered Pawan a job at the school she taught and fell in love with his innocent persona.
pandey,pawan,Pandey allowed Pawan to stay with him while he looked for work in Delhi.
munni,fair skin color,Pawan rationalized that Munni belonged to the Hindu religion because of her fair skin color.
munni,different religion,Pandey was worried about the possibility that Munni belonged to a different religion.
munni,vegetarian,"Since the entire family is vegetarian, and Munni is accustomed to eating meat with every meal, she hardly ever finishes her food."
munni,muslim neighbour's home,"found by Pawan and Rasika, devouring home-cooked chicken"
munni,restaurant,let by Pawan to eat whatever she likes even though eating meat is against his religion
munni,glittery bangles,picked up innocently before being stopped by the vendor
temple,munni,to apologise to God for stealing
mosque,munni,sneaked into while Rasika makes Pawan realise that she is a human before being Muslim and hates that her father discriminates against people because of their religion
quran,munni,reading in front of a shrine at the Mosque
pawan,mosque,hesitant to follow Munni inside but he does it anyway
munni,muslim neighbour's home,"left before Pawan could catch her after she ran to him and hugged him tightly, accepting Munni entirely overcoming his irrational fear of going against his religion"
family,tv,Watching cricket match on TV
pawan,munni,Custody and transportation of Munni
travel agent,brothel,Handover of Munni to brothel
pawan,tv vendor,Buying bangles for Munni from TV vendor after being cheated by travel agent
pawan,ali,Pawan meets a secret agent named Ali who agrees to transport them for free after listening to Munni's story.
munni,ali,They meet a secret agent named Ali who illegally transports people to the other side through a tunnel and agrees to take them for free after listening to Munni's story.
pawan,soldiers,The head soldier finds Pawan and asks him for the reason of his travel. The soldiers beat him up when they don't permit him to go.
munni,soldiers,The officers find Munni and watch as the soldiers beat up Pawan.
pawan,border,"Pawan has made the decision to bring Munni home himself, but he has no connections or ideas about Pakistani villages. He packs his bags and makes his way to the border."
ali,tunnel,Ali illegally transports people to the other side through a tunnel.
pawan,munni,"Both Pawan and Munni are present in the restaurant scene. Munni steals a cop's handcuffs, assuming it to be a bracelet. This action leads to Pawan being thrown into jail by the police as an Indian spy due to lack of a passport."
munni,picture on a table calendar,Munni recognizes the picture on the table calendar as her village while inside the police station. This realization brings joy to Pawan until the policeman forcefully makes Munni open her mouth.
pawan,cop,"The cop interrogates Pawan inside the police station, but refuses to believe anything he has to say. This refusal leads to Pawan losing his temper and attacking the man, inviting more trouble for himself."
chand nawab,pawan,"Chand Nawab finds out about the alleged spy Pawan and runs to the police station to interview him. However, he gets a few vague answers from Pawan, and the media company doesn't take him seriously."
cop,pawan,The cop labels Pawan as an Indian spy because of the lack of a passport when he finds out about Munni stealing his handcuffs. This labeling leads to Pawan being thrown into jail.
pawan,journalist chand nawab,Chand Nawab informs the media company that doesn't take him seriously when he interviews Pawan and gets a few vague answers from him.
cop,picture on a table calendar,"The cop forcefully makes Munni open her mouth inside the police station. This action leads to Pawan losing his temper and attacking the man, inviting more trouble for himself."
nawab,pawan,Nawab sees Pawan escaping from the police and follows him behind. This action shows Nawab's curiosity towards the alleged spy Pawan.
munni,pawan,"relationship between Munni and Pawan, both being key concepts in the given context. They are travelling together, Munni is being helped by Pawan, and they have a romantic relationship."
conductor,bus,relationship between Conductor and Bus. Conductor works in Bus to collect fares from passengers.
nawab,munni,"relationship between Nawab and Munni, Nawab helps Munni when police comes searching for her. He hides Munni and Pawan on the top of the bus."
police,munni,"relationship between Police and Munni, Police are searching for Munni as they suspect her to be a spy. Munni is being helped by various people to escape from police."
azad,munni,"relationship between Azad and Munni, Azad helps Munni and hides her along with Pawan. He dresses up Nawab and Pawan in burqa to send them outside the city."
burqa,"nawab, pawan","relationship between Burqa and Nawab, Pawan. Azad dresses up Nawab and Pawan in traditional clothing called burqa to send them outside the city."
camera,nawab,"relationship between Camera and Nawab, Nawab's cameraman friend is being used by the police to gather information about their whereabouts."
mosque,police,"relationship between Mosque and Police, Police come looking for Munni at a famous mosque."
nawab,trio,Nawab is a part of the trio.
nawab,cameraman friend,Nawab has a cameraman friend.
cameraman friend,police,Nawab realises that his cameraman friend is being used by the police to gather information about their whereabouts.
trio,cameraman friend,"The trio and the cameraman friend are different groups, but in this context, the trio is trying to help their cameraman friend."
trio,false information,The trio gives false information to distract the police and protect their cameraman friend from being caught by the police.
