node_1,node_2,edge
roop,bahaar begum,learns music from madam of a kotha
roop,heera mandi,expresses interest in writing about the condition of Heera Mandi
zafar,bahaar begum,parents abandoned Zafar after ending extramarital affair with Bahaar
zafar,roop,wants to exact revenge on his parents by seducing Roop
roop,zafar,misconstrues Zafar's intentions and falls in love with him
roop,zafar,"initially had misunderstandings but eventually fell in love, as Zafar confessed to Roop before being stabbed by Abdul"
roop,dev,"married and had a friendship, but Roop insists she cannot love him as she still thinks about Zafar"
satya,dev,"urged Dev to give Roop a chance and forgive Balraj for his affair, before dying"
bahaar,roop,warned Roop about Zafar's true intentions when she discovered them
abdul khan,balraj and dev,instigated communal hatred against them due to his political stance
chaudhrys,zafar,"fled with Zafar's help during the riots, but not before Saroj was brutally murdered"
love,hate,"The colour of both love and hate is red, but love often gets stigmatised or blemished."
roop,zafar,Roop remembers Zafar at the end of the story.
