node_1,node_2,edge
space jam,sequel to space jam,"Planned as early as 1996, shortly after the original film was released in theaters worldwide."
michael jordan,space jam 2,Involved in Space Jam 2 during development.
looney tunes,space jam 2,Planned to involve Looney Tunes in Space Jam 2.
berserk-o!,alien villain in space jam 2,Designed by artist Bob Camp with the proposed casting of Mel Brooks in mind during development.
mel brooks,berserk-o!,Planned to be voiced by Mel Brooks as the alien villain Berserk-O!
joe pytka,space jam 2,Signed on to direct Space Jam 2 during development.
tony cervone,animation director in space jam 2,Returned as animation director for Space Jam 2 during development.
spike brandt,animation director in space jam 2,Joined Tony Cervone to be the creative partner instead of Bruce W. Smith for animation direction in Space Jam 2 during development.
bruce w. smith,animation director in space jam,Served as the animation director in Space Jam during development.
space jam,looney tunes: back in action,Space Jam and Looney Tunes: Back in Action were both animated sports comedy films released by Warner Bros. The two movies are connected through their production company.
spy jam,jackie chan,"In the potential sequel Spy Jam, Jackie Chan was supposed to star in a different script."
race jam,jeff gordon,Race Jam was a planned film by Warner Bros. Starring Jeff Gordon.
spy jam,tiger woods,"Following the success of Space Jam, a story for a sequel with professional golfer Tiger Woods as the star was pitched. Michael Jordan was also involved in some capacity."
space jam,lebron james,"In February 2014, Warner Bros. Announced the development of a Space Jam sequel starring LeBron James."
skate jam,tony hawk,"In early development was Skate Jam, with Tony Hawk set to star. Production was planned to begin after the release of Looney Tunes: Back in Action, but was ultimately cancelled."
looney tunes: back in action,poor financial performance,The poor financial performance of Looney Tunes: Back in Action led to the cancellation of Skate Jam's production.
looney tunes: back in action,jeff gordon,"In Looney Tunes: Back in Action, Jeff Gordon made a cameo appearance."
james,warner bros.,"In July 2015, James and his film studio, SpringHill Entertainment, signed a deal with Warner Bros. For television, film, and digital content after receiving positive reviews for his role in Trainwreck."
springhill entertainment,warner bros.,"In July 2015, James and his film studio, SpringHill Entertainment, signed a deal with Warner Bros. For television, film, and digital content after receiving positive reviews for his role in Trainwreck."
james,lin,"By August 2018, Lin left the project and Terence Nance was hired to direct the film."
nance,project,"By August 2018, Lin left the project and Terence Nance was hired to direct the film."
coogler,producer,"In September 2018, Ryan Coogler was announced as a producer for the film."
springhill entertainment,promotional teaser image,SpringHill Entertainment released a promotional teaser image officially announcing the film...
filming,california,Filming was to take place in California within a 30 mile radius of Los Angeles.
taylor,final screenplay credit,"Prior to production, the film received $21.8 million in tax credits as a result of a new tax incentive program from the state."
space jam 2,principal photography,"Filming Principal photography began on June 25, 2019."
